,INFY,HINDUNILVR,TATACONSUM,WIPRO,ASIANPAINT,IRCTC,PFIZER,ITC,BURGERKING,JUBLFOOD,TCS,RELIANCE,BERGEPAINT,KOTAKBANK,IRFC,PIDILITIND,ADANIPORTS,NAUKRI,TATACHEM,TITAN,ADANIENT,ADANITRANS,ATGL,JSWSTEEL,CIPLA,DIXON,TNPETRO,CADILAHC,ALKYLAMINE,CAMS,DEEPAKNTR,INDIAMART,CDSL,LAURUSLABS,UPL,ADANIPOWER,TATAPOWER,TATASTEEL,TATAMOTORS
06-08-2021,15.814712366738986,0.0,13.901961037877033,6.670599493076968,7.245465480755282,11.611379191988531,0.0,0.0,0.0,0.0,2.5618648269024207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699950780369306,1.3671297921670729,0.0,0.0,0.0,0.0,34.95740009595637,0.0,0.0,20.11252924689041,13.380813984435715,-7.3356657809820485,0.0,6.268208348874484,6.37850296890099,0.0
07-08-2021,15.814712366738986,0.0,13.901961037877033,6.670599493076968,7.245465480755282,11.611379191988531,0.0,0.0,0.0,0.0,2.5618648269024207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699950780369306,1.3671297921670729,0.0,0.0,0.0,0.0,34.95740009595637,0.0,0.0,20.11252924689041,13.380813984435715,-7.3356657809820485,0.0,6.268208348874484,6.37850296890099,0.0
08-08-2021,15.814712366738986,0.0,13.901961037877033,6.670599493076968,7.245465480755282,11.611379191988531,0.0,0.0,0.0,0.0,2.5618648269024207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699950780369306,1.3671297921670729,0.0,0.0,0.0,0.0,34.95740009595637,0.0,0.0,20.11252924689041,13.380813984435715,-7.3356657809820485,0.0,6.268208348874484,6.37850296890099,0.0
09-08-2021,16.723489611050358,0.0,11.686168105419453,6.4387456570278125,8.116102207242474,18.817034240321608,0.0,0.0,0.0,0.0,2.9507146988349997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7512849787749364,2.1846963498016914,0.0,0.0,0.0,0.0,33.43483750599727,0.0,0.0,18.230014480882815,17.258577922561827,-7.276082232744511,0.0,3.830683777054204,5.138903238745829,0.0
10-08-2021,17.7024427043433,0.0,12.531668040173003,7.696106844832849,7.552536525366947,14.091139913914011,0.0,0.0,0.0,0.0,3.297736098487978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22518398331112,0.0,0.0,0.0,0.0,0.0,1.5117334010004067,0.0,0.0,0.0,0.0,31.478724704862234,0.0,0.0,15.05355161795353,17.934059382751535,-8.110251908070033,0.0,2.258087279105636,2.2651164769446757,0.0
11-08-2021,17.72349545903777,0.0,11.562258632222811,7.232399172734538,7.388163201486585,11.072775824069533,0.0,0.0,0.0,0.0,3.6168718499545567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33609549747928374,0.0,0.0,0.0,0.0,0.0,1.2503345696478416,0.0,0.0,0.0,0.0,27.755535213626217,0.0,0.0,13.274372984686208,17.33363141813846,-7.788500747587332,0.0,1.9042530670672084,6.199821926716463,0.0
12-08-2021,17.300246869142008,0.0,12.866952497058032,6.555640237518949,7.501960118019143,16.150881932305737,0.0,0.0,0.0,0.0,1.8645582082828196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5871925343192734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.327490679184145,0.0,0.0,11.535630229447687,18.2009162559129,0.0,0.0,5.0887609754130585,6.862430791484086,0.0
13-08-2021,18.484042907056885,0.0,17.562639901797965,8.25286220383414,7.969791885986328,14.920218462197473,0.0,0.0,0.0,0.0,4.190803884517397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687002195720498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53017232079839,0.0,0.0,12.025353641129854,17.732481732639435,0.0,0.0,4.223832901541346,8.820477212089536,0.0
14-08-2021,18.484042907056885,0.0,17.562639901797965,8.25286220383414,7.969791885986328,14.920218462197473,0.0,0.0,0.0,0.0,4.190803884517397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687002195720498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53017232079839,0.0,0.0,12.025353641129854,17.732481732639435,0.0,0.0,4.223832901541346,8.820477212089536,0.0
15-08-2021,18.484042907056885,0.0,17.562639901797965,8.25286220383414,7.969791885986328,14.920218462197473,0.0,0.0,0.0,0.0,4.190803884517397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687002195720498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53017232079839,0.0,0.0,12.025353641129854,17.732481732639435,0.0,0.0,4.223832901541346,8.820477212089536,0.0
16-08-2021,17.947837749375314,0.0,16.77651117234504,7.997839214076934,7.377325399912055,13.549216175322478,0.0,0.0,0.0,0.0,4.478100234086358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06170979176533058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.14100963775955,0.0,0.0,10.605605034785222,14.752755436401548,0.0,0.0,3.8699986895029186,13.119989789654733,0.0
17-08-2021,20.500866177562408,0.0,21.2385196089621,11.664893928861567,8.930743625594598,15.29157656194944,0.0,0.0,0.0,0.0,6.887779563978904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6501054806905756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.53214795363273,0.0,0.0,8.228873981758927,15.668313795580788,0.0,0.0,3.0837004405286343,11.951117972030946,0.0
18-08-2021,19.933526526854166,0.0,22.51961827918168,10.697565347023895,8.500844163138266,17.411772224486835,0.0,0.0,0.0,0.0,7.1134049693995545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2987758499447482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.88211235525638,0.0,0.0,8.781497648152564,15.435262576880618,0.0,0.0,2.57260657869535,11.7091540607394,0.0
19-08-2021,19.933526526854166,0.0,22.51961827918168,10.697565347023895,8.500844163138266,17.411772224486835,0.0,0.0,0.0,0.0,7.1134049693995545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2987758499447482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.88211235525638,0.0,0.0,8.781497648152564,15.435262576880618,0.0,0.0,2.57260657869535,11.7091540607394,0.0
20-08-2021,19.89893264571342,0.0,23.42948949382627,9.05310675789985,12.458448038103905,14.412839663117749,0.0,0.0,0.0,0.0,7.081817412640663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.594954148189607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.782167730508476,0.0,0.0,8.67816151541229,13.204629483607564,0.0,0.0,-0.6119013296505005,2.428907432280493,0.0
21-08-2021,19.89893264571342,0.0,23.42948949382627,9.05310675789985,12.458448038103905,14.412839663117749,0.0,0.0,0.0,0.0,7.081817412640663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.594954148189607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.782167730508476,0.0,0.0,8.67816151541229,13.204629483607564,0.0,0.0,-0.6119013296505005,2.428907432280493,0.0
22-08-2021,19.89893264571342,0.0,23.42948949382627,9.05310675789985,12.458448038103905,14.412839663117749,0.0,0.0,0.0,0.0,7.081817412640663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.594954148189607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.782167730508476,0.0,0.0,8.67816151541229,13.204629483607564,0.0,0.0,-0.6119013296505005,2.428907432280493,0.0
23-08-2021,20.33135615997275,0.0,21.19484579065916,6.1684229850692445,11.175974851784597,10.33869585944355,0.0,0.0,0.0,0.0,7.371574900189658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.535224810206513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35625704390672,0.0,0.0,-2.6545300592718037,6.154830117927421,0.0,0.0,-1.7520337906632124,1.1520824850035554,0.0
24-08-2021,19.06176072210735,0.0,21.83539512576895,6.961921574605422,10.038005686459014,10.541975920347825,0.0,0.0,0.0,0.0,4.831760464127535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3326531654158495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.880662606339822,0.0,0.0,1.0753598645215918,11.822968687027984,0.0,0.0,-1.0050504541376426,4.469741594226181,0.0
25-08-2021,20.192980635409764,0.0,21.70437367086013,6.641145549048244,9.470290520703879,13.616116969172419,0.0,0.0,0.0,0.0,6.175087849683027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.22609407397526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25799143660055,0.0,0.0,-1.8989568170790878,12.730203788396503,0.0,0.0,-0.8477908043427858,3.40619031469218,0.0
26-08-2021,19.53569689373558,0.0,24.22289719299635,6.1853059337827805,9.497307325156248,12.956910829760838,0.0,0.0,0.0,0.0,6.533405197665972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.707321933521409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.301685965904596,0.0,0.0,-1.2833575934012615,11.123815030927474,0.0,0.0,-1.1623101039324992,2.2682648198061512,0.0
27-08-2021,18.22804818661536,0.0,23.444047433260582,7.198282856594922,9.40905243061184,14.120215781663628,0.0,0.0,0.0,0.0,7.349141684641633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4248793237187565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81759575716917,0.0,0.0,-0.663896886426862,9.66724491405141,0.0,0.0,0.0564521819776409,2.945070179509606,0.0
28-08-2021,18.22804818661536,0.0,23.444047433260582,7.198282856594922,9.40905243061184,14.120215781663628,0.0,0.0,0.0,0.0,7.349141684641633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4248793237187565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81759575716917,0.0,0.0,-0.663896886426862,9.66724491405141,0.0,0.0,0.0564521819776409,2.945070179509606,0.0
29-08-2021,18.22804818661536,0.0,23.444047433260582,7.198282856594922,9.40905243061184,14.120215781663628,0.0,0.0,0.0,0.0,7.349141684641633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4248793237187565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81759575716917,0.0,0.0,-0.663896886426862,9.66724491405141,0.0,0.0,0.0564521819776409,2.945070179509606,0.0
30-08-2021,17.48427974208931,0.0,25.03128001872765,6.5692850494737085,10.884879469726243,16.233553110953693,0.0,0.0,0.0,0.0,6.808089198428165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8081168900680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79050152085057,0.0,0.0,1.8784923182883613,8.094149187825264,0.0,0.0,1.5442052864053846,7.143494636131589,0.0
31-08-2021,18.065456945253853,0.0,25.67786827681404,8.052105364811473,14.187795380911334,18.57093435690652,0.0,0.0,0.0,0.0,9.265188889152258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.626469236812071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58556539890866,0.0,0.0,-1.008398227040958,10.965673132523786,0.0,0.0,1.4655802726334872,7.86120581427866,0.0
01-09-2021,16.079768167775,0.0,26.041120107199653,8.18690721166036,17.817079332996464,18.323193487519816,0.0,0.0,0.0,0.0,7.199089795131765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.058779353856947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.985742244712426,0.0,0.0,-1.395816438751819,10.3164590232876,0.0,0.0,4.885768371711021,4.97176754785237,0.0
02-09-2021,16.86504926966995,0.0,26.629588072424344,9.7876791429909,17.763576375471867,18.67676372578011,0.0,0.0,0.0,0.0,10.74839410469211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4131962457365987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11855398795846,0.0,0.0,-1.6374320976682701,9.550719304701326,0.0,0.0,5.043018399254815,5.990694298175154,0.0
03-09-2021,17.664167924021193,0.0,26.38984186436984,10.38586233838284,19.09044972208186,20.34785400138384,0.0,0.0,0.0,0.0,10.866704248344123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.041486949175152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02293549251712,0.0,0.0,0.05387751474688677,8.601867914279206,0.0,0.0,5.239580933684558,7.370335992955274,0.0
04-09-2021,17.664167924021193,0.0,26.38984186436984,10.38586233838284,19.09044972208186,20.34785400138384,0.0,0.0,0.0,0.0,10.866704248344123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.041486949175152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02293549251712,0.0,0.0,0.05387751474688677,8.601867914279206,0.0,0.0,5.239580933684558,7.370335992955274,0.0
05-09-2021,17.664167924021193,0.0,26.38984186436984,10.38586233838284,19.09044972208186,20.34785400138384,0.0,0.0,0.0,0.0,10.866704248344123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.041486949175152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02293549251712,0.0,0.0,0.05387751474688677,8.601867914279206,0.0,0.0,5.239580933684558,7.370335992955274,0.0
06-09-2021,19.722503851895613,0.0,26.41890201080069,15.735810635198066,18.261153880450614,26.201911779910333,0.0,0.0,0.0,0.0,11.153822767694734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2547599402506244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.902418150463646,0.0,0.0,0.8120507892778192,9.975205453048064,0.0,0.0,3.9422682064482526,6.912934568540302,0.0
07-09-2021,18.07929449771015,0.0,26.16462572953076,13.612681547328085,18.999494694290046,37.907930611397944,0.0,0.0,0.0,0.0,10.112116380905073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0877548365209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.436574170787296,0.0,0.0,-0.13358291027449762,10.840824265362981,0.0,0.0,2.2518304103524605,6.258441473442455,0.0
08-09-2021,16.84454028621839,0.0,25.446839024727765,8.518533799496167,19.011978717712452,32.141918234244514,0.0,0.0,0.0,0.0,8.907372844936418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.029365745959314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.289060418166805,0.0,0.0,4.857030182517025,9.3759308906762,0.0,0.0,4.767830851053175,6.343971821097288,0.0
09-09-2021,16.74448147422074,0.0,24.912173290406315,8.518533799496167,19.359747941622327,32.089805476780455,0.0,0.0,0.0,0.0,9.415240778662127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4137307607191896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60665190747222,0.0,0.0,10.097590508670391,9.209465734461793,0.0,0.0,4.374705782193688,7.649239300525379,0.0
10-09-2021,16.74448147422074,0.0,24.912173290406315,8.518533799496167,19.359747941622327,32.089805476780455,0.0,0.0,0.0,0.0,9.415240778662127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4137307607191896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60665190747222,0.0,0.0,10.097590508670391,9.209465734461793,0.0,0.0,4.374705782193688,7.649239300525379,0.0
11-09-2021,16.74448147422074,0.0,24.912173290406315,8.518533799496167,19.359747941622327,32.089805476780455,0.0,0.0,0.0,0.0,9.415240778662127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4137307607191896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60665190747222,0.0,0.0,10.097590508670391,9.209465734461793,0.0,0.0,4.374705782193688,7.649239300525379,0.0
12-09-2021,16.74448147422074,0.0,24.912173290406315,8.518533799496167,19.359747941622327,32.089805476780455,0.0,0.0,0.0,0.0,9.415240778662127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4137307607191896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.60665190747222,0.0,0.0,10.097590508670391,9.209465734461793,0.0,0.0,4.374705782193688,7.649239300525379,0.0
13-09-2021,16.751382081944715,0.0,25.774767341778258,9.902970442669327,20.09808875546176,35.50974140922682,0.0,0.0,0.0,0.0,10.961929485917691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4761130731988876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41953729886513,0.0,0.0,14.813261644763884,7.519844398885559,0.0,0.0,2.999228875641368,8.646481644167832,0.0
14-09-2021,16.354597137816114,0.0,25.653576441998727,10.33714288106091,19.935796450970486,47.427105935634486,0.0,0.0,0.0,0.0,12.132045662768684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.656648155889132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56821848275948,0.0,0.0,11.99174912190525,8.410432984632637,0.0,0.0,4.531838538422754,7.818705997352108,0.0
15-09-2021,18.100450891981964,0.0,24.263445532762955,10.435446074659003,19.57197633980323,45.2483025270176,0.0,0.0,0.0,0.0,14.12023319877444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05720179680938213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56059380666233,0.0,0.0,13.25320718752677,10.341428796719761,0.0,0.0,10.072811934632382,8.026577908660093,0.0
16-09-2021,17.472495589100177,0.0,24.62701823210154,9.419646407478696,19.20815622863597,48.659460804761686,0.0,-0.8166774124220932,0.0,0.0,12.634142369974782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968132646049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.76646006128528,0.0,0.0,14.784384905337102,8.177381765932468,0.0,0.0,10.230002669276626,6.664274489909551,0.0
17-09-2021,16.709978435600863,0.0,24.63414710855916,8.993665901886954,17.94905329489047,52.374271322258714,0.0,-0.6447453255963894,0.0,0.0,10.531973110206723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6374984955409775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.627309722512365,0.0,0.0,11.941954724578085,8.402109726821918,0.0,0.0,8.38301153720675,2.889172100619904,0.0
18-09-2021,16.709978435600863,0.0,24.63414710855916,8.993665901886954,17.94905329489047,52.374271322258714,0.0,-0.6447453255963894,0.0,0.0,10.531973110206723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6374984955409775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.627309722512365,0.0,0.0,11.941954724578085,8.402109726821918,0.0,0.0,8.38301153720675,2.889172100619904,0.0
19-09-2021,16.709978435600863,0.0,24.63414710855916,8.993665901886954,17.94905329489047,52.374271322258714,0.0,-0.6447453255963894,0.0,0.0,10.531973110206723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6374984955409775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.627309722512365,0.0,0.0,11.941954724578085,8.402109726821918,0.0,0.0,8.38301153720675,2.889172100619904,0.0
20-09-2021,16.4719074691237,0.0,22.29587563046001,8.55130153069553,16.72740243141218,46.22235581557574,0.0,-1.4322248101818433,0.0,0.0,10.331422988650266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.820602482454449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.721140698225824,0.0,0.0,7.290328107598732,5.455676461826911,0.0,0.0,5.671471364593528,-6.951335700763434,0.0
21-09-2021,18.249967262951674,0.0,22.509741924188592,8.905595869185591,18.034658026929822,42.94330597980209,0.0,1.8128161888701517,0.0,0.0,10.690797795511022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.564359139281199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.847066503125145,0.0,0.0,6.522664482138268,3.8992272512222046,0.0,0.0,6.726635749200263,-3.8563262280721458,0.0
22-09-2021,18.143308675702947,0.0,21.796854278426657,8.926762466818301,18.39312784234462,44.77902179285396,0.0,2.6559865092748733,0.0,0.0,10.620630664086553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8330380495481444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.88328371458659,0.0,0.0,5.481131671378394,3.433124813821865,0.0,0.0,8.297878086325037,-2.844444194874329,0.0
23-09-2021,19.908336264689947,0.0,21.283575173478063,8.317004760491304,18.443063936034243,44.253687598607264,0.0,2.2344013490725128,0.0,0.0,10.813948271072336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328841741264108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0698335132678,0.21103896103896103,0.0,5.696907393129444,0.0,0.0,0.0,12.523254675413689,-1.8325621616765122,0.0
24-09-2021,21.37403168946278,0.0,19.301747518259884,8.617436085046972,17.54502703875713,44.20487474834854,0.0,0.0,0.0,0.0,10.872659544305055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3136737046808045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.831126768566396,0.890827922077922,0.0,5.219711085410777,0.0,0.0,0.0,8.959169685694702,-5.351828350665978,0.0
25-09-2021,21.37403168946278,0.0,19.301747518259884,8.617436085046972,17.54502703875713,44.20487474834854,0.0,0.0,0.0,0.0,10.872659544305055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3136737046808045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.831126768566396,0.890827922077922,0.0,5.219711085410777,0.0,0.0,0.0,8.959169685694702,-5.351828350665978,0.0
26-09-2021,21.37403168946278,0.0,19.301747518259884,8.617436085046972,17.54502703875713,44.20487474834854,0.0,0.0,0.0,0.0,10.872659544305055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3136737046808045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.831126768566396,0.890827922077922,0.0,5.219711085410777,0.0,0.0,0.0,8.959169685694702,-5.351828350665978,0.0
27-09-2021,18.49080923415848,0.0,19.137783359734637,4.997657493873087,16.933203911880806,49.949170966795805,0.0,0.0,0.0,0.0,9.888887722088517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45189552386285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.366857965414702,-0.854301948051948,0.0,10.477169536537309,0.0,0.0,0.0,8.685009301870165,-5.433671750409919,0.0
28-09-2021,16.120236117565803,0.0,17.298533233668845,2.6781097935421494,15.217031519779251,50.952763168115276,0.0,0.0,0.0,0.0,8.233516213380634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.495075919765489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.886224596094475,-2.562905844155844,0.0,8.41070204745995,0.0,0.0,0.0,9.703319298932733,-4.6933609981806335,0.0
29-09-2021,16.44709307848932,0.0,17.43398188636361,2.8787627087956906,13.26567363600936,47.225413922358705,0.0,0.0,0.0,0.0,8.598671693242666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.567273805210632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.895963645078975,-3.457792207792208,0.0,7.485356163796796,0.0,0.0,0.0,14.918575661359624,-3.6070758743065072,0.0
30-09-2021,15.287611017107997,0.0,16.001077718382124,1.8273414328671342,10.593421092995221,48.33248936622669,0.0,0.0,0.0,0.0,8.130413489654883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.976417114060801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1119690212462,-2.331574675324675,0.0,7.057954253405295,0.0,0.0,0.0,19.56057325348145,-4.101856427303969,0.0
01-10-2021,14.58228810143093,0.0,14.247374109807762,2.132333864052517,8.348933465986535,48.14114299321247,0.0,0.0,0.0,0.0,6.831605567165219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.025361483482099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.262266731205736,-3.309659090909091,0.0,7.041356120962906,0.0,0.0,0.0,23.326260600047796,-3.391306911345208,0.0
02-10-2021,14.58228810143093,0.0,14.247374109807762,2.132333864052517,8.348933465986535,48.14114299321247,0.0,0.0,0.0,0.0,6.831605567165219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.025361483482099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.262266731205736,-3.309659090909091,0.0,7.041356120962906,0.0,0.0,0.0,23.326260600047796,-3.391306911345208,0.0
03-10-2021,14.58228810143093,0.0,14.247374109807762,2.132333864052517,8.348933465986535,48.14114299321247,0.0,0.0,0.0,0.0,6.831605567165219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.025361483482099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.262266731205736,-3.309659090909091,0.0,7.041356120962906,0.0,0.0,0.0,23.326260600047796,-3.391306911345208,0.0
04-10-2021,15.542215386669474,0.0,16.12939749461927,2.9028410586261155,9.126068134107994,56.548668321776006,0.0,0.0,0.0,0.0,8.065974287326288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.895820295774184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72114422132515,5.292207792207792,0.0,7.589094491561724,0.0,0.0,0.0,22.754699785615767,-1.4679870173625928,0.0
05-10-2021,16.484939673964675,0.0,14.297276245011098,3.833870585402547,10.946199330497725,62.70494499640695,0.0,0.0,0.0,0.0,9.795808874280548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319422943908304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.843287545055947,8.38271103896104,0.0,7.850515077529341,0.0,0.0,0.0,30.579265588730912,-2.022290042901103,0.0
06-10-2021,15.184393029447937,0.0,17.02763592827931,2.060098814561242,9.48907182776999,69.07811850806091,0.0,0.0,0.0,0.0,9.142824957350795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.962254207700669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.207964622563924,17.15909090909091,0.0,6.854627130986036,0.0,0.0,0.0,28.0681258658707,-4.771484243390759,0.0
07-10-2021,16.381721686304616,0.0,17.56230166260076,3.2078334898114984,12.168141341557124,78.03268869508399,0.0,0.0,0.0,0.0,11.491275886659558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.581831955469188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8639651113064,16.450892857142858,0.0,7.182440246723208,0.0,0.0,0.0,29.414679050592845,-4.060934727431999,0.0
